stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
2620,3081,Zakępie,,50.06809927003,20.1896692575308,,,
2621,3083,Szlifierska,,50.0724195451863,20.1897435383803,,,
2622,3085,Cło,,50.0801675094699,20.1872220141186,,,
2623,3087,Pobiednik Wielki Komora,,50.0824272465614,20.1946318173552,,,
2624,3089,Pobiednik Wielki I,,50.0835453262566,20.2097112383921,,,
2625,3091,Pobiednik Wielki II,,50.0846421313252,20.2184500287016,,,
2626,3093,Zofipole,,50.0863211537253,20.2317147503358,,,
2627,3095,Igołomia II,,50.0910211923922,20.2443186494733,,,
2628,3097,Igołomia I,,50.095188907163,20.2557720944247,,,
2629,3099,Złotniki,,50.1021887747083,20.2727682878008,,,
2630,3101,Wawrzeńczyce UG,,50.1068024022721,20.297984169437,,,
2631,3103,Wawrzeńczyce Bank,,50.1109812539689,20.297465092051,,,
2632,3105,Stręgoborzyce Skrzyżowanie,,50.1194711847783,20.2973399909262,,,
2633,3107,Stręgoborzyce Sklep,,50.1256278452335,20.2960800443844,,,
2634,3109,Stręgoborzyce,,50.1323335381541,20.2939659174938,,,
2635,3111,Rudno Górne Skrzyżowanie,,50.143736713887,20.2889869608943,,,
2636,3113,Rudno Górne,,50.1582690343176,20.2800156535116,,,
2637,3115,Łaganów II (skrz. do Więckowic),,50.1647785534192,20.2829330831464,,,
2638,3117,Łaganów I Most,,50.1733140203214,20.2808827540202,,,
2639,3119,Łaganów III (Cavita),,50.1778816196701,20.2837269510671,,,
1527,2500,Tarnów ul. Krakowska - Czerwona,,49.9960227,20.94642134,,,
1528,2498,Tarnów ul. Krakowska - Czarna Droga,,49.99290054,20.93886575,,,
1529,2496,Zbylitowska Góra ul. Krakowska - Spacerowa,,49.98619177,20.92259581,,,
1530,2495,Zbylitowska Góra ul. Krakowska - Cichociemnych,,49.98322348,20.91509416,,,
1531,2492,Zgłobice ul. Krakowska - Zbylitowskich,,49.97917858,20.9059149,,,
2119,5187,Zbylitowska Góra - Cmentarz,,49.98243,20.90329,,,
2120,5185,Zbylitowska Góra - Buczyna,,49.98611,20.9027,,,
2121,5189,Zbylitowska Góra - Szkoła,,49.9900287438808,20.9020793437958,,,
2122,5191,Zbylitowska Góra - Ujęcie Wody,,49.9949742072425,20.9037101268768,,,
2229,5308,Tarnów Czarna Droga - Zbylitowska,,50.0013198595944,20.9115167801935,,,
2230,5310,Tarnów Zaciszna - Cmentarz,,49.9999605402574,20.9206295013428,,,
2231,5312,Tarnów Sienkiewicza - Zaciszna,,50.0030918500645,20.9205517035048,,,
2232,5314,Tarnów Sienkiewicza - Zbylitowska,,50.0047103234893,20.9151682994273,,,
2123,5136,Tarnów Zbylitowska - Szkoła,,50.00777,20.91787,,,
2233,5309,Tarnów Zbylitowska - Stadion,,50.0097966433871,20.9241286694812,,,
1782,5120,Tarnów Mościce - Plac,,50.015013,20.924406,,,
2860,3471,Rondo Czyżyńskie,,50.074363981868,20.0185145533628,,,
2861,3473,Bieńczycka,,50.0762978706767,20.0219496961326,,,
2862,3529,Rondo Kocmyrzowskie im. Ks. Gorzelanego,,50.078850767165,20.0281409632002,,,
2863,3531,Os. Zgody,,50.0764547794248,20.0313441351101,,,
2864,3476,Plac Centralny im. R.Reagana,,50.071176329154,20.0385161792906,,,
2865,3477,Os. Na Skarpie,,50.0695731501555,20.04637440203,,,
2866,3480,Klasztorna,,50.0688310430464,20.0502590672916,,,
2867,3482,Fort Mogiła,,50.0653498484862,20.070267973638,,,
2868,3485,Giedroycia,,50.0644501308236,20.08474077455,,,
2869,3487,Brama nr 5,,50.0692412161241,20.0928609031504,,,
2870,3488,Meksyk,,50.0696667089054,20.0958126783371,,,
2871,3490,Koksochemia,,50.07170127,20.10458539,,,
2872,3492,Cmentarz Pleszów,,50.07224546,20.11537036,,,
2873,3494,Pleszów,,50.07274558,20.11997735,,,
2874,3496,Brama nr 8,,50.07345179,20.12662905,,,
2875,3500,Szymańskiego,,50.07503791,20.1399776,,,
2876,3503,Wyciąska,,50.0770448808202,20.1566237211227,,,
2877,3506,Wyciąże Północ,,50.0779399621136,20.1641660928726,,,
2878,3511,Wawrzeńczyce,,50.10949661,20.31508746,,,
2879,3513,Wawrzeńczyce I,,50.11326049,20.32753254,,,
2880,3516,Wawrzeńczyce III,,50.11793749,20.34287343,,,
2881,3517,Nowe Brzesko-Nękanowice II,,50.12138649,20.35612136,,,
2882,3520,Nowe Brzesko-Nękanowice I,,50.12374333,20.36248892,,,
2883,3521,Nowe Brzesko,,50.12632379,20.3684514,,,
2241,2828,Byszyce VII,,49.9278510295043,20.0235975390276,,,
315,79,Byszyce III Kościół,,49.9256258160567,20.0139784812927,,,
316,65,Byszyce IV,,49.9196888619502,20.0147294998169,,,
317,57,Byszyce V,,49.9137770844091,20.0182378292084,,,
2246,4428,Czechówka ul. Spokojna,,49.9039976587904,20.0125770270824,,,
650,4429,Czechówka,,49.9000872337752,20.0057601928711,,,
651,4430,Zakliczyn Dwór,,49.8946061505072,20.0050842242208,,,
652,4431,Zakliczyn Bar,,49.8863276793977,19.9933165653935,,,
653,4432,Zakliczyn Topola,,49.8838912693113,19.9839617577677,,,
654,4433,Borzęta,,49.8768240249311,19.9874106095042,,,
655,4434,Borzęta Strażnica,,49.8669114606171,19.9891948699951,,,
656,4435,Borzęta Kościół,,49.8645255765927,19.9841845035553,,,
657,4436,Borzęta Cmentarz,,49.8618107603819,19.9788559944576,,,
658,4437,Borzęta I,,49.8566227417944,19.9707174894347,,,
659,4438,Myślenice Plac targowy,,49.8429790834973,19.9594334506601,,,
660,4439,Myślenice Cegielskiego,,49.8383562539543,19.9558791741854,,,
661,1164,Myślenice ul. Słowackiego,,49.8359670846315,19.9563485383987,,,
397,191,Rożnowa ,,49.966158,20.057868,,,
398,167,Pawlikowice III,,49.959292,20.053777,,,
399,159,Pawlikowice II,,49.953858,20.054767,,,
400,151,Koźmice Małe,,49.94583,20.057847,,,
401,129,Raciborsko Sieprawówka,,49.939259,20.05694,,,
402,111,Raciborsko Lipowa,,49.935575,20.061415,,,
403,81,Jankówka,,49.926365,20.072726,,,
404,71,Sieraków III,,49.920823,20.081298,,,
405,61,Sieraków II,,49.918282,20.08627,,,
406,59,Sieraków I,,49.914498,20.092181,,,
407,51,Rudnik,,49.909926,20.097756,,,
408,37,Dziekanowice,,49.901594,20.097778,,,
409,33,Dziekanowice Skrzyżowanie,,49.895681,20.098717,,,
410,30,Dobczyce,,49.892741,20.09207,,,
411,23,Dobczyce Mostowa,,49.886331,20.079815,,,
412,4237,Dobczyce Witosa (pętla),,49.879604,20.094807,,,
2006,5011,Jodłówka - Wałki - Dół,,50.06693,21.13496,,,
2007,5018,Jodłówka - Wałki - Las,,50.0629175968751,21.1370435357094,,,
2008,5012,Jodłówka - Wałki - Górówka,,50.06046,21.13888,,,
2009,5024,Jodłówka - Wałki - Szkoła,,50.05438,21.14199,,,
2013,5009,Jodłówka - Wałki - Centrum,,50.0519,21.14064,,,
2014,5020,Jodłówka - Wałki - Lekarz,,50.04994,21.13517,,,
2015,5016,Jodłówka - Wałki - Granica,,50.04877,21.12638,,,
2016,5172,Wola Rzędzińska - Tarel,,50.04819,21.11891,,,
2017,5152,Wola Rzędzińska - Kuźnia,,50.04754,21.11589,,,
2018,5140,Wola Rzędzińska - Dom Strażaka,,50.04661,21.10849,,,
2798,5158,Wola Rzędzińska - Ochronka,,50.0451570423807,21.0993638634682,,,
2020,5160,Wola Rzędzińska - Podlesie,,50.04246,21.0927,,,
2021,5156,Wola Rzędzińska - Mrozówka,,50.04065,21.08721,,,
2022,5146,Wola Rzędzińska - Kapliczka,,50.03964,21.07969,,,
2023,5142,Wola Rzędzińska - Droga do Zaczarnia,,50.03993,21.07221,,,
2024,5148,Wola Rzędzińska - Kościół,,50.03674,21.06222,,,
2025,5138,Wola Rzędzińska - Boisko,,50.03284,21.05286,,,
2026,5174,Wola Rzędzińska - Zlewnia,,50.02839,21.04463,,,
2027,5164,Wola Rzędzińska - Przejazd PKP,,50.02461,21.03785,,,
2028,5128,Tarnów Orkana - Granica miasta,,50.02205,21.03335,,,
2029,5126,Tarnów Orkana - Pętla,,50.01939,21.02774,,,
2030,5124,Tarnów Orkana - Remiza,,50.01713,21.02147,,,
2031,5122,Tarnów Orkana - Szkoła,,50.01496,21.01475,,,
2032,5116,Tarnów Lwowska - Kościół,,50.0143,21.00825,,,
2033,5114,Tarnów Lwowska - Jasna,,50.01466,21.00353,,,
2034,5112,Tarnów Lwowska - Krupnicza,,50.01398,20.99827,,,
2035,5132,Tarnów Starodąbrowska - Mickiewicza,,50.01397,20.99623,,,
2036,5119,Tarnów Mickiewicza - Poczta,,50.01544,20.98923,,,
1448,2559,Łękawka Skrzyżowanie,,49.94552771,21.01539423,,,
1449,2551,Poręba Radlna Góra,,49.9522842,21.00902605,,,
1450,2543,Poręba Radlna,,49.95745567,20.99828595,,,
1451,2537,Poręba Radlna Szkoła,,49.95901904,20.99330739,,,
1452,2536,Poręba Radlna Kościół,,49.96338521,20.99232459,,,
1453,2541,Nowodworze II,,49.9682433,20.99504342,,,
1454,2533,Nowodworze,,49.97164571,20.99144284,,,
1455,2530,Tarnowiec Zimna Woda,,49.97626472,20.98913894,,,
1456,2526,Tarnowiec,,49.98047218,20.98702352,,,
868,898,Radio Kraków,,50.07173286,19.92931291,,,
869,899,Plac Inwalidów,,50.06873452,19.92582692,,,
870,900,AGH/UR,,50.06273176,19.92314635,,,
871,901,Muzeum Narodowe,,50.05873848,19.92516849,,,
872,902,Jubilat,,50.05619417,19.92669043,,,
2793,3535,Rondo Grunwaldzkie,,50.0487095069458,19.9307548999786,,,
874,904,Malczewskiego,,50.04887393,19.90170942,,,
1998,2806,Wodociągowa,,50.0480958967846,19.8966764038394,,,
1999,2804,Benedyktowicza,,50.0475964082419,19.8889945571088,,,
2000,2802,Glinnik,,50.0467283192171,19.8823265854117,,,
875,905,Przegorzały Obwodnica,,50.04615854,19.8715058,,,
2001,2800,Na Krępaku,,50.045205642723,19.8593344540516,,,
2002,2798,Bielańskie Skały,,50.0441540368267,19.8508697066879,,,
876,906,Wodociągi,,50.04184475,19.84121206,,,
2003,2796,Skalna,,50.038903292674,19.8310212437437,,,
2004,2794,Bielańska,,50.0364939620748,19.8253023952521,,,
877,907,Kryspinów Stopień Wodny,,50.03344767,19.81645115,,,
878,908,Piekary Na Brzegu,,50.02954671,19.80694781,,,
879,909,Piekary Korea,,50.02910533,19.80104715,,,
880,910,Piekary Sklep,,50.02622882,19.79739508,,,
881,911,Piekary Centrum,,50.02315333,19.79494356,,,
882,912,Piekary Pałac,,50.02062167,19.7935473,,,
883,913,Piekary Górne,,50.0182755294457,19.7875866293907,,,
884,914,Rączna Gołębiec,,50.01647433,19.77475363,,,
885,915,Rączna Kapliczka,,50.01540841,19.76952077,,,
2389,2842,Liszki Urząd Gminy,,50.0387673308641,19.7685531298079,,,
2390,2843,Cholerzyn Skrzyżowanie,,50.0579555018796,19.7621134489736,,,
2391,2844,Cholerzyn Zagórze,,50.0584223307813,19.7538986751836,,,
2392,2845,Cholerzyn Granica,,50.0598254325931,19.7426151861396,,,
2393,2846,Mników Sklep,,50.0598698805622,19.7277917450671,,,
2394,2847,Mników Remiza,,50.0599409005863,19.7222350395419,,,
2395,2848,Mników Pańska Góra,,50.0637795438315,19.7211194068268,,,
2396,2849,Mników Zarynnie,,50.066211798794,19.7193141976036,,,
2397,2850,Mników Skały,,50.0689354160737,19.7075681800413,,,
2934,3539,Mników Skały Osiedle,,50.0708554181005,19.6969108476044,,,
2398,2851,Czułów Skały,,50.0695720213003,19.6886385977268,,,
2399,2852,Czułów Rezerwat Zimny Dół,,50.0715841970299,19.6852245920415,,,
2400,2853,Mników Baczyn Most Drewniany,,50.0768327942247,19.6867162920388,,,
2401,2854,Mników Baczyn Dom Ludowy,,50.0794019316228,19.6818768336985,,,
2402,2855,Mników Baczyn Bór Sanka,,50.082421515938,19.6766658508429,,,
2403,2856,Mników Baczyn Kapliczka,,50.0880500781444,19.6715210097832,,,
2256,2857,Mników Baczyn Pętla,,50.0898687672927,19.6701689064503,,,
2939,3551,Frywałd Sklep,,50.0912544253184,19.6602090854135,,,
2940,3579,Zalas Ścięgno,,50.0913671323548,19.6462211317058,,,
2941,3581,Zalas Trafo Krzyż,,50.0869825552558,19.637112898734,,,
2942,3569,Zalas Ośrodek Zdrowia,,50.0835093989557,19.6280873426501,,,
2943,3563,Zalas Kościół,,50.0807964253164,19.6267946559257,,,
2944,3577,Zalas Szkoła,,50.0801854376017,19.6206370753781,,,
2945,3565,Zalas Krótka,,50.0792732077321,19.6098271124181,,,
2946,3571,Zalas Plac Studnia,,50.0801913923097,19.6044705352401,,,
2947,3573,Zalas Rondo Obora,,50.0830479386663,19.5991118546129,,,
2948,3575,Zalas Sportowa,,50.0815703122814,19.590614278929,,,
2949,3555,Grojec Sklep,,50.0856856662072,19.5748225412321,,,
2950,3561,Grojec Zajezdnia (wieś),,50.0861914263399,19.5675799043427,,,
2951,3557,Grojec Szkoła,,50.0876680927527,19.5620727525375,,,
2952,3559,Grojec Waga,,50.0888936913774,19.5552011934691,,,
2953,3553,Grojec II,,50.0799146187738,19.5568583389861,,,
2954,3543,Alwernia Garncarska,,50.0699427024754,19.5424656335202,,,
2955,3547,Alwernia Skłodowskiej,,50.0647830943941,19.5431898831622,,,
2956,3545,Alwernia Osiedle,,50.0596917728292,19.5379562523986,,,
2957,3549,Alwernia Spalona,,50.0586727222746,19.5258726733189,,,
2958,3550,Alwernia Zakłady Chemiczne,,50.0548311858207,19.5235526561737,,,
1795,6001,Siedlec Centrum,,49.9606403519742,20.323297983889,,,
1796,6002,Siedlec Czernychowiec,,49.9546089570309,20.3202418181629,,,
1797,6003,Gierczyce Siedlec,,49.9514823096074,20.3189724623429,,,
1798,6004,Książnice III (DW967) ,,49.9506323842339,20.3100509815641,,,
1799,6005,Książnice II (Szkoła),,49.9497658067821,20.3011641174387,,,
1800,6006,Książnice II,,49.9494921438647,20.297098824335,,,
1801,6007,Książnice III ,,49.9504787856563,20.2931672882959,,,
1802,6008,Książnice I,,49.9499514208128,20.2826251814786,,,
1803,6009,Cichawa III,,49.9507200833707,20.2730645386514,,,
1804,6010,Cichawa II (OSP),,49.9519117207738,20.2611116471821,,,
1805,6011,Cichawa I,,49.9505702674655,20.2537741338069,,,
1806,6012,Krakuszowice I,,49.9502525678118,20.2502299439446,,,
1807,6013,Niegowić I (Cmentarz),,49.9405481311219,20.2385251215234,,,
1808,6014,Niegowić III (Rynek),,49.9356821465885,20.2371198418193,,,
1809,6015,Niegowić V (Przedszkole),,49.9285456077428,20.2398917154837,,,
1810,6016,Liplas VII,,49.9290487765497,20.2328349163931,,,
1811,6017,Liplas IV,,49.9304075789921,20.2165866193467,,,
1812,6018,Liplas II (OSP),,49.9315611319035,20.2101072068922,,,
1967,6069,Wiatowice I,,49.9479890289277,20.2132558822632,,,
1813,6019,Wiatowice IV,,49.9502795047894,20.2078283979309,,,
1814,6020,Wiatowice V,,49.957261008371,20.1992128383265,,,
1815,6021,Surówki I,,49.9618982590323,20.1893048529286,,,
1816,6022,Zborówek I ,,49.9621618923334,20.1745413344194,,,
1817,6023,Zabłocie III - Pętla autobusowa,,49.9693304869129,20.174067250648,,,
1818,6024,Szczygłów I,,49.9710076010059,20.1596835453545,,,
1819,6025,Szczygłów II,,49.97112273298,20.1551562719455,,,
1820,6026,Szczygłów III,,49.9712526860499,20.1485574242499,,,
1821,6027,Szczygłów IV,,49.9706293659431,20.1412522609053,,,
1822,6028,Szczygłów V ,,49.971145284623,20.1385268256054,,,
1823,6029,Szczygłów VI,,49.9703128455328,20.1340247195432,,,
1824,6030,Biskupice Rymarówka,,49.9726750777184,20.1226736605167,,,
504,2193,Przebieczany Gdowska,,49.9733883890536,20.1113855838776,,,
505,2186,Tomaszkowice Urząd Gminy Biskupice,,49.9761069829541,20.0983554124832,,,
506,2182,Lednica Górna,,49.9773523788611,20.0919502973557,,,
507,2179,Lednica Górna Świdówka,,49.9785356476017,20.0858777761459,,,
508,2174,Wieliczka Polna,,49.9801776866208,20.0775039196014,,,
509,2170,Wieliczka Os. Asnyka,,49.9827717180938,20.0699239969254,,,
510,2168,Wieliczka Cmentarz,,49.9873419784228,20.0651013851166,,,
511,2164,Wieliczka Klasztor,,49.9884732663827,20.0555741786957,,,
512,2165,Wieliczka Mickiewicza,,49.9860399296189,20.0585809350014,,,
637,4440,Myślenice Cegielskiego,,49.8381098880036,19.9561179516794,,,
638,4441,Myślenice Plac targowy,,49.8429041277939,19.9594782490485,,,
639,4442,Myślenice Dolne Przedmieście,,49.8463059862722,19.9661707878113,,,
640,4443,Borzęta I,,49.8573672174619,19.9721252918243,,,
641,4444,Borzęta Kościół,,49.8645532396914,19.9845921993256,,,
642,4445,Borzęta Strażnica,,49.8671058584643,19.9897991281845,,,
643,4446,Borzęta,,49.8777308698134,19.9868880673223,,,
644,4447,Zakliczyn Topola,,49.8836871453494,19.98391024754,,,
645,4448,Zakliczyn Bar,,49.8864125245746,19.9938631906537,,,
646,4449,Zakliczyn Dwór,,49.8940199317822,20.0049754758214,,,
647,4450,Czechówka,,49.8997976579815,20.0059028388298,,,
2245,4451,Czechówka ul. Spokojna,,49.9037739430004,20.0122524797916,,,
2236,2826,Byszyce III,,49.9268919524526,20.0144117665131,,,
2237,2827,Byszyce VII,,49.9277983658373,20.0242788200527,,,
321,88,Gorzków Kościół,,49.9286613582416,20.0292134284973,,,
322,121,Koźmice Wielkie Podgorzków,,49.9366654321366,20.0314772129059,,,
323,137,Koźmice Wielkie Spławy,,49.942348277126,20.0370132923126,,,
324,152,Koźmice Wielkie Centrum,,49.948095,20.037238,,,
325,161,Koźmice Wielkie Skrzyżowanie,,49.95539,20.034726,,,
326,170,Kopce II,,49.961642,20.039606,,,
327,175,Siercza IV,,49.965037,20.042324,,,
328,181,Siercza III,,49.970542,20.042789,,,
329,194,Siercza II,,49.9725327591976,20.0440943241119,,,
330,183,Siercza,,49.9735746935376,20.0513792037964,,,
331,195,Rożnowa II,,49.9736712955787,20.0580149888992,,,
332,4392,Rożnowa III,,49.972525858895,20.0597423315048,,,
2405,2990,Nowa Jastrząbka - Wesoła,,50.1181371022284,21.1450943786864,,,
2406,2989,Nowa Jastrząbka - Kraków,,50.1096323584474,21.1476599487331,,,
2407,2987,Nowa Jastrząbka - Laski,,50.0990674078023,21.1460067981467,,,
2408,2985,Nowa Jastrząbka - Kościół,,50.0914654739322,21.1485201919175,,,
2409,2983,Nowa Jastrząbka - Cmentarz,,50.0845075357394,21.1496836321716,,,
2816,5208,Nowe Żukowice Gołębin,,50.0835047383522,21.1406026493411,,,
2410,2981,Nowe Żukowice,,50.0852516282934,21.1339260620282,,,
2411,2979,Stare Żukowice - Wieś,,50.0859517878822,21.1194146987548,,,
2412,2977,Stare Żukowice - Szkoła,,50.0871910019301,21.106768230412,,,
2413,2975,Stare Żukowice - Kościół,,50.0875879303335,21.0945777132,,,
2414,2973,Stare Żukowice I,,50.0893949673466,21.0816144669111,,,
2415,2971,Lisia Góra Długa Dębiarze,,50.0798405539075,21.077376001732,,,
2416,2969,Lisia Góra Długa Rondo,,50.0782857986603,21.065651637269,,,
2417,2967,Lisia Góra - ul. Długa,,50.0785005126666,21.053328265387,,,
2418,2965,Lisia Góra - ul. Długa Skrzyżowanie,,50.0790505688609,21.0456759218007,,,
2419,2963,Lisia Góra Mleczarnia,,50.0799441007281,21.0366686821401,,,
2420,2927,Lisia Góra,,50.0833886386529,21.0253737643361,,,
2421,2960,Brzozówka org,,50.0654260783595,21.0153826407642,,,
2422,2958,Tarnów Wiśniowa,,50.0604873656285,21.0124117985261,,,
2141,5100,Szczepanowice - Zatoka,,49.94668,20.8996,,,
2142,5001,Błonie - Granica,,49.94843,20.90267,,,
2143,5007,Błonie - Szkoła,,49.95635,20.90149,,,
2144,5004,Błonie - Las,,49.96184,20.90317,,,
2145,5006,Błonie - Naftobudowa,,49.96607,20.89992,,,
2146,5194,Zgłobice - ul. Słoneczna - Sklep,,49.96935,20.90238,,,
2052,5205,Zgłobice - ul. Zgłobicka - Słoneczna,,49.97285,20.90588,,,
2,599,Olkusz Dworzec PKP,,50.2750106252333,19.5739942789078,,,
3,601,Olkusz Wiadukt,,50.2741089429147,19.582314491272,,,
213,736,Olkusz Os. Słowiki,,50.2774927347377,19.579803943634,,,
808,2049,Olkusz Supersam,,50.28032582,19.56402402,,,
809,2046,Olkusz Basen,,50.2737304,19.56123515,,,
810,2055,Olkusz Szpital,,50.26964188,19.56847949,,,
6,604,Olkusz Biema,,50.2698334334758,19.5731091499329,,,
7,605,Olkusz Kościół,,50.2650911804979,19.5745199918747,,,
811,2058,Olkusz Ks. Gajewskiego,,50.26210738,19.57569548,,,
8,606,Witeradów I,,50.2580330829949,19.5766947749582,,,
9,607,Witeradów II,,50.2534429632685,19.5765726564968,,,
10,608,Witeradów III,,50.247942435752,19.5780517168199,,,
1980,2786,Witeradów,,50.2455862441095,19.579038610095,,,
11,609,Witeradów IV,,50.2421100114921,19.580123037535,,,
1981,2787,Gorenice Wilcze Doły,,50.2244064202803,19.5868338564007,,,
12,610,Gorenice Kościół,,50.2067705610213,19.6028172969818,,,
1982,2788,Gorenice Remiza,,50.2081468044857,19.6082128266443,,,
13,611,Gorenice Szkoła,,50.2084274197517,19.6123887855484,,,
14,612,Gorenice Dołek,,50.2076250359928,19.6184680755821,,,
15,613,Gorenice Wzniesienie,,50.2066073256298,19.6250708247212,,,
16,614,Gorenice,,50.2059534217312,19.6342393755913,,,
17,4387,Paczółtowice Dolina Eliaszówki,,50.1787824442467,19.6377772092819,,,
18,622,Czerna Klasztor,,50.1659308192905,19.634180366993,,,
19,623,Czerna Skrzyżowanie,,50.1616645045719,19.630234837532,,,
20,624,Kopalnia Wapienia Czatkowice,,50.1552359629588,19.6300739049912,,,
21,625,Krzeszowice Osiedle Czatkowice,,50.1472482940645,19.63386414253,,,
22,626,Krzeszowice Grunwaldzka UM,,50.1358746636099,19.6292638778687,,,
23,627,Krzeszowice Centrum,,50.1350563111001,19.6336036920547,,,
296,5,Myślenice Cmentarz,,49.847434,19.942382,,,
297,7,Polanka I,,49.85705,19.939122,,,
298,9,Polanka II,,49.861138,19.941,,,
299,17,Zawada Folwark,,49.873266,19.947473,,,
2697,3410,Zawada I,,49.877056,19.945861,,,
2698,3412,Zawada II,,49.882806,19.94175,,,
300,25,Krzyszkowice,,49.888856,19.934857,,,
2699,3414,Krzyszkowice Gajówki,,49.893222,19.939722,,,
1913,6067,Krzyszkowice Od Sieprawia,,49.898425185567,19.9461078643799,,,
301,41,Siepraw MAAN,,49.9041280872085,19.9507695436478,,,
302,48,Siepraw skrzyżowanie,,49.908124,19.960604,,,
303,56,Siepraw I,,49.913651,19.949788,,,
304,67,Siepraw II,,49.919871,19.946394,,,
305,78,Olszowice Centrum,,49.925412,19.941457,,,
2735,3527,Olszowice Krzyżówka,,49.9308552,19.93424205,,,
306,105,Świątniki Górne Buk,,49.935039,19.934426,,,
307,100,Świątniki Górne Urząd Miasta i Gminy,,49.934235,19.946738,,,
308,102,Świątniki Górne Centrum,,49.934337,19.954003,,,
309,106,Świątniki Górne Bielowicza Szkoła,,49.935073,19.962408,,,
310,101,Świątniki Górne Skrzyżowanie,,49.934269,19.966911,,,
311,93,Świątniki Górne Piasna Górka,,49.931855,19.973961,,,
312,91,Rzeszotary Zalesie,,49.931544,19.981504,,,
313,95,Rzeszotary Panciawa,,49.932077,19.993653,,,
319,63,Gorzków Kapliczka,,49.91924,20.028863,,,
320,76,Gorzków OSP,,49.925185,20.028812,,,
513,2166,Wieliczka Mickiewicza,,49.9858847161521,20.0586104393005,,,
514,2167,Wieliczka Cmentarz,,49.9873005893343,20.0643825531006,,,
515,2169,Wieliczka Os. Asnyka,,49.9825406066038,20.0696986913681,,,
516,2171,Wieliczka Ochronka,,49.9815281872155,20.0704255700111,,,
517,2175,Wieliczka Polna,,49.9800121053949,20.0778687000275,,,
518,2181,Lednica Górna Świdówka,,49.9782769178556,20.086784362793,,,
519,2183,Lednica Górna,,49.9772316355167,20.0922238826752,,,
520,2187,Tomaszkowice Urząd Gminy Biskupice,,49.9758689396238,20.0991868972778,,,
521,2189,Przebieczany Gdowska,,49.9740863536081,20.1083203561669,,,
522,2203,Biskupice III,,49.9726058590201,20.1215097371642,,,
523,2202,Biskupice OSP,,49.964555348845,20.1207411289215,,,
524,2211,Sułów I,,49.9575291642043,20.1254725456238,,,
525,2209,Sułów II,,49.9513165555718,20.1247429847717,,,
526,138,Grajów Przymiarki,,49.9435738332227,20.092915892601,,,
527,133,Grajów II Sklep,,49.9398176640556,20.0984197854996,,,
528,123,Grajów III Szkoła,,49.9378082695104,20.1024430990219,,,
529,114,Grajów IV Za Szkołą,,49.9367931826751,20.1041704416275,,,
530,98,Grajów os. Katy,,49.9337443409285,20.1079845428467,,,
531,86,Grajów V Boisko,,49.9287097043521,20.1097011566162,,,
532,2194,Grajów Dębówka,,49.9248812534228,20.1150218464411,,,
533,2196,Grajów Żakowa,,49.9225726333494,20.1171423164719,,,
534,2198,Hucisko Kapliczka,,49.9197028763504,20.1189051836836,,,
535,2213,Hucisko Las,,49.9149958195864,20.1262947639007,,,
536,2215,Winiary II,,49.9072485637586,20.1270633558752,,,
537,2218,Winiary I,,49.9042749267274,20.1315343379974,,,
538,2217,Winiary OSP,,49.900156340569,20.1315665245056,,,
539,2201,Winiary,,49.9005366978182,20.1207095563678,,,
540,2190,Niezdów,,49.898672804903,20.1087640983014,,,
541,4240,Dobczyce Skrz. Ul. Kilińskiego,,49.876976,20.10536,,,
542,4242,Dobczyce Marwin,,49.87398,20.113474,,,
543,4246,Czasław,,49.866076,20.116081,,,
544,4259,Czasław Dwór,,49.855079,20.118331,,,
545,4254,Czasław Myto,,49.846144,20.117337,,,
546,4467,Raciechowice,,49.8451056316391,20.1401925086975,,,
547,4453,Komorniki,,49.8407327146462,20.1605185074721,,,
548,4454,Dąbie Skrzyżowanie,,49.835844708729,20.1789441702081,,,
549,4455,Dąbie,,49.8266259242289,20.1685501333842,,,
550,4456,Krzesławice,,49.8032329299273,20.1709412160477,,,
551,4457,Pogorzany II,,49.7981681334673,20.1739132404327,,,
552,4458,Szczyrzyc,,49.7826634311522,20.1880592107773,,,
553,4459,Szczyrzyc Szpital,,49.7777143740239,20.190845334684,,,
2658,3293,Brzesko Uczestników Ruchu Oporu,,49.9694068208194,20.609450340271,,,
1087,389,Brzesko D.A.,,49.9716,20.616414,,,
1088,392,Brzesko Solskiego Jawor,,49.975532,20.615716,,,
1089,403,Brzesko Solskiego Rondo,,49.98071,20.61321,,,
1090,406,Brzesko PKP,,49.986294,20.610362,,,
1091,407,Brzesko Kopernika Grecja,,49.988879,20.611683,,,
1092,415,Brzesko Kopernika Bagienna,,49.992821,20.616729,,,
1093,421,Mokrzyska Wiślana Januszowska,,50.000526,20.61812,,,
1094,427,Mokrzyska Wiślana Szkoła,,50.004195,20.619614,,,
1095,434,Mokrzyska Wiślana ABC,,50.009427,20.624581,,,
1096,436,Mokrzyska Wiślana Jeziorańska,,50.012214,20.625671,,,
1097,441,Mokrzyska Wiślana,,50.016756,20.630462,,,
1098,445,Mokrzyska Wiślana Wielgoszówka,,50.023572,20.633411,,,
1099,457,Przyborów Sklep,,50.031913,20.641457,,,
1100,459,Przyborów,,50.04526,20.646543,,,
1101,456,Przyborów Sklep,,50.041291,20.65264,,,
1102,452,Przyborów Kościół,,50.03474,20.659923,,,
1103,447,Przyborów Remiza,,50.031618,20.663195,,,
1104,461,Borzęcin Iglopol,,50.04592,20.682797,,,
